"","X.x","Tile_Numbers","X.y","Particle.id","N.px","Area.um2","Class.Idx","Polymer.grp","XPos.um","YPos.um","LeftEdge.um","RightEdge.um","BottomEdge.um","TopEdge.um","CenterX.um","CenterY.um","PC1LdX","PC1LdY","Length.um","Width.um","Aspect_ratio","Direction.deg","Relevance","Similarity","Done","PMF_File_name","Mass.ng","Filter_name","Colname_label","Batch_name","Batch_id","Soil_sample","Sample_type","CSS","Farm","Field","IR_rep","Operator","Filter_div","Lab","Polymer.red12","Polymer.red3","uPID","px_size","Area.um2.cor","Area.cor.ratio","Length.um.cor","Width.um.cor"
"1",11,702,NA,186,19,147276.481516,2,"PE",15671.476,10565.04,15671.476,16111.686,10476.998,10829.166,15847.56,10653.082,0.98882732232142,-0.14906551120448,536.457701296578,449.399366184754,1.19372153514795,171.427224540569,0.84280701754386,0.18646516288659,"","m10_451_s2_PMF_JM.csv",0,"m10_451_s2","m10_451_s2_PMF_JM.csv","m10",10,"451","s2","4","5","1","ir1","JM","0","WUR","PE","PE",4373,88.04,147269.7904,1.00004543440974,536.445514892332,449.389157435153
"2",11,702,NA,203,3,23254.181292,2,"PE",16816.022,5370.562,16816.022,16904.064,5370.562,5458.604,16816.022,5370.562,0.70710678118655,-0.70710678118655,212.552190458452,150.297095229226,1.41421356237309,135,0.81333333333333,0.67418295947684,"","m10_451_s2_PMF_JM.csv",0,"m10_451_s2","m10_451_s2_PMF_JM.csv","m10",10,"451","s2","4","5","1","ir1","JM","0","WUR","PE","PE",4374,88.04,23253.1248,1.00004543440974,212.547362031327,150.293681015664
"3",11,702,NA,216,1,7751.393764,2,"PE",17608.4,8011.822,17608.4,17608.4,8011.822,8011.822,17608.4,8011.822,0,0,88.042,88.042,1,0,0.89333333333333,0.59927546133877,"","m10_451_s2_PMF_JM.csv",0,"m10_451_s2","m10_451_s2_PMF_JM.csv","m10",10,"451","s2","4","5","1","ir1","JM","0","WUR","PE","PE",4375,88.04,7751.0416,1.00004543440974,88.04,88.04
"4",11,702,NA,221,1,7751.393764,2,"PE",18048.61,10829.166,18048.61,18048.61,10829.166,10829.166,18048.61,10829.166,0,0,88.042,88.042,1,0,0.89333333333333,0.649098023614,"","m10_451_s2_PMF_JM.csv",0,"m10_451_s2","m10_451_s2_PMF_JM.csv","m10",10,"451","s2","4","5","1","ir1","JM","0","WUR","PE","PE",4376,88.04,7751.0416,1.00004543440974,88.04,88.04
"5",11,702,NA,1,31,240293.206684,3,"PVC",8628.116,16727.98,8099.864,8628.116,16287.77,16727.98,8363.99,16551.896,0.94782517296968,0.31879059190165,701.000388440399,533.351080685187,1.31433199224015,18.5898007729014,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PVC","PVC",4377,88.04,240282.2896,1.00004543440974,700.984464213588,533.338964852274
"6",11,702,NA,2,30,232541.81292,3,"PVC",5282.52,15671.476,5194.478,5898.814,15495.392,15759.518,5546.646,15583.434,0.98828870583897,-0.15259565495494,824.433793876427,416.248875986139,1.9806270753843,171.222621350714,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PVC","PVC",4378,88.04,232531.248,1.00004543440974,824.415065683204,416.239420297354
"7",11,702,NA,3,44,341061.325616,3,"PVC",7923.78,14174.762,7131.402,7923.78,13382.384,14174.762,7483.57,13822.594,0.75925589760547,0.65079219567486,1205.33308805728,403.175316194154,2.98960040370338,40.6013566921362,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PVC","PVC",4379,88.04,341045.8304,1.00004543440974,1205.3057071916,403.166157489986
"8",11,702,NA,4,53,410823.869492,3,"PVC",12237.838,14086.72,11709.586,12237.838,13822.594,14526.93,11973.712,14174.762,0.049525306512447,0.99877286908228,813.315222697782,641.807607854264,1.2672258987657,87.161247689147,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PVC","PVC",4380,88.04,410805.2048,1.00004543440974,813.296747078812,641.793028276157
"9",11,702,NA,5,55,426326.65702,21,"PLA",10124.83,14879.098,9332.452,10124.83,14438.888,15055.182,9684.62,14703.014,0.8859450200175,0.46379027750288,994.21046113097,838.209718226206,1.186111827998,27.6319589473266,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PLA","PLA",4381,88.04,426307.288,1.00004543440974,994.187876217835,838.190677093151
"10",11,702,NA,6,25,193784.8441,21,"PLA",12325.88,13382.384,11885.67,12325.88,13030.216,13470.426,12149.796,13206.3,0.83930568299378,-0.54365979297199,622.943081232754,527.213290247075,1.18157696848047,147.066873926001,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PLA","PLA",4382,88.04,193776.04,1.00004543440974,622.92893018936,527.201313842853
"11",11,702,NA,7,44,341061.325616,3,"PVC",12501.964,12501.964,11885.67,12501.964,12149.796,12766.09,12237.838,12413.922,0.80065568189344,0.59912476084014,827.478818434899,669.234391853233,1.23645590918222,36.8072389422967,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PVC","PVC",4383,88.04,341045.8304,1.00004543440974,827.460021069586,669.219189236485
"12",11,702,NA,8,17,131773.693988,3,"PVC",13118.258,12413.922,12942.174,13118.258,11885.67,12501.964,13030.216,12237.838,-0.22591954018303,0.97414596512201,728.183129742492,319.244742592924,2.28095574520083,103.056956315145,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PVC","PVC",4384,88.04,131767.7072,1.00004543440974,728.16658802082,319.237490491822
"13",11,702,NA,9,27,209287.631628,3,"PVC",14438.888,13910.636,13734.552,14438.888,13910.636,14174.762,14086.72,13998.678,0.99045994217093,-0.13780095411408,809.92313703313,398.177309094287,2.03407657476871,172.079383146134,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PVC","PVC",4385,88.04,209278.1232,1.00004543440974,809.904738470239,398.168263927001
"14",11,702,NA,10,7,54259.756348,21,"PLA",14614.972,10212.872,14438.888,14614.972,10124.83,10300.914,14526.93,10212.872,0,1,264.126,264.126,1,90,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PLA","PLA",4386,88.04,54257.2912,1.00004543440974,264.12,264.12
"15",11,702,NA,11,23,178282.056572,21,"PLA",13998.678,7659.654,13646.51,13998.678,7483.57,8011.822,13822.594,7747.696,-0.15214761724146,0.98835778064816,623.539354860121,422.714602378127,1.47508354656354,98.7514046880532,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PLA","PLA",4387,88.04,178273.9568,1.00004543440974,623.525190271519,422.704999811116
"16",11,702,NA,12,29,224790.419156,3,"PVC",11973.712,7043.36,11181.334,11973.712,7043.36,7395.528,11533.502,7131.402,0.9999907209395,-0.00430790377052191,880.791923940366,442.103114530644,1.99227712945532,179.753174531964,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PVC","PVC",4388,88.04,224780.2064,1.00004543440974,880.771915491582,442.093071525839
"17",11,702,NA,13,58,449580.838312,21,"PLA",14086.72,5810.772,13206.3,14086.72,5194.478,5986.856,13646.51,5634.688,0.73937616959016,0.67329256630545,1148.13160348883,526.260699260221,2.18167840597406,42.3216981260688,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PLA","PLA",4389,88.04,449560.4128,1.00004543440974,1148.10552203672,526.248744495467
"18",11,702,NA,14,2,15502.787528,1,"PP",6427.066,5018.394,6427.066,6515.108,5018.394,5018.394,6515.108,5018.394,1,0,176.084,88.042,2,0,0.85333333333333,0.76265553810067,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PP","Other.Plastic",4390,88.04,15502.0832,1.00004543440974,176.08,88.04
"19",11,702,NA,15,1,7751.393764,1,"PP",7395.528,3873.848,7395.528,7395.528,3873.848,3873.848,7395.528,3873.848,0,0,88.042,88.042,1,0,0.76,0.70035837978563,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PP","Other.Plastic",4391,88.04,7751.0416,1.00004543440974,88.04,88.04
"20",11,702,NA,16,4,31005.575056,1,"PP",9508.536,6779.234,9508.536,9596.578,6779.234,6867.276,9508.536,6867.276,1,0,176.084,176.084,1,0,0.77,0.87189422401247,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PP","Other.Plastic",4392,88.04,31004.1664,1.00004543440974,176.08,176.08
"21",11,702,NA,17,39,302304.356796,21,"PLA",16023.644,3873.848,15319.308,16023.644,3609.722,4137.974,15671.476,3873.848,0.98005174698733,0.19874247967426,760.830041870591,589.46132112322,1.29072089144174,11.4634322996067,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PLA","PLA",4393,88.04,302290.6224,1.00004543440974,760.812758527599,589.447930665913
"22",11,702,NA,18,16,124022.300224,21,"PLA",10829.166,17784.484,10565.04,10829.166,17344.274,17784.484,10741.124,17520.358,0.26496481170107,0.96425808192631,559.174114148353,366.055662098655,1.52756581046314,74.635138085528,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PLA","PLA",4394,88.04,124016.6656,1.00004543440974,559.161411708287,366.04734662054
"23",11,702,NA,19,28,217039.025392,3,"PVC",13206.3,2553.218,12413.922,13206.3,2377.134,2905.386,12854.132,2641.26,0.88947134524148,-0.45699094738771,873.308319579568,361.050947721088,2.41879525615925,152.80689136652,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PVC","PVC",4395,88.04,217029.1648,1.00004543440974,873.288481131564,361.042745932221
"24",11,702,NA,20,23,178282.056572,3,"PVC",17168.19,9860.704,16639.938,17168.19,9420.494,9860.704,16904.064,9684.62,0.76972895317912,0.63837084726496,775.670089649283,347.550875622289,2.23181739438995,39.6704446778447,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PVC","PVC",4396,88.04,178273.9568,1.00004543440974,775.652469193372,347.542980506875
"25",11,702,NA,21,33,255795.994212,3,"PVC",8187.906,9772.662,7307.486,8187.906,9596.578,9948.746,7747.696,9772.662,0.98738920934849,-0.15831155757608,985.235339998828,407.892750773613,2.4154274331432,170.89109344321,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PVC","PVC",4397,88.04,255784.3728,1.00004543440974,985.212958968411,407.883484906169
"26",11,702,NA,22,49,379818.294436,21,"PLA",13646.51,16639.938,13118.258,13646.51,15935.602,16816.022,13382.384,16375.812,-0.0642275616899283,0.9979352786225,977.953623977426,637.822198748111,1.53326997068605,93.6825030098449,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PLA","PLA",4398,88.04,379801.0384,1.00004543440974,977.931408361607,637.807709704274
"27",11,702,NA,23,30,232541.81292,3,"PVC",6250.982,8716.158,5898.814,6250.982,8275.948,8804.2,6074.898,8540.074,-0.0736749796712675,0.99728230575421,627.831357699708,465.198885293719,1.34959772593459,94.2250935889688,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PVC","PVC",4399,88.04,232531.248,1.00004543440974,627.81709561212,465.188317635436
"28",11,702,NA,24,24,186033.450336,3,"PVC",11005.25,9508.536,10565.04,11005.25,9244.41,9684.62,10741.124,9508.536,0.0720148014652145,0.99740356344357,539.789676964693,539.789676964695,1,85.8702810100606,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PVC","PVC",4400,88.04,186024.9984,1.00004543440974,539.777414869853,539.777414869855
"29",11,702,NA,25,36,279050.175504,3,"PVC",7835.738,7659.654,7131.402,7835.738,7219.444,7659.654,7483.57,7395.528,0.88008588185646,0.47481453279879,875.132654069937,481.587327034968,1.81718372752444,28.3472749655727,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PVC","PVC",4401,88.04,279037.4976,1.00004543440974,875.112774179565,481.576387089782
"30",11,702,NA,26,18,139525.087752,3,"PVC",9420.494,6867.276,9156.368,9420.494,6779.234,7307.486,9244.41,7043.36,-0.23902463537537,0.97101350334775,643.070239065895,344.511912585228,1.86661249023372,103.828980713403,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PVC","PVC",4402,88.04,139518.7488,1.00004543440974,643.055630805313,344.504086504208
"31",11,702,NA,27,12,93016.725168,2,"PE",8980.284,6603.15,8980.284,9156.368,6515.108,6867.276,9068.326,6691.192,-0.16361654971524,0.98652401119247,449.869316243659,290.563350526872,1.5482658615683,99.4168764563294,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4403,88.04,93012.4992,1.00004543440974,449.85909681847,290.556749964628
"32",11,702,NA,28,12,93016.725168,21,"PLA",9684.62,6339.024,9244.41,9684.62,6339.024,6515.108,9508.536,6427.066,0.97014250014533,-0.24253562503633,536.461751488426,301.575214994487,1.77886551949646,165.963756532074,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PLA","PLA",4404,88.04,93012.4992,1.00004543440974,536.449564992174,301.568364281986
"33",11,702,NA,29,13,100768.118932,21,"PLA",10212.872,16816.022,9860.704,10212.872,16551.896,16816.022,10036.788,16639.938,0.78993746913447,0.61318740598404,528.191435423088,296.68502397261,1.78031040579874,37.8203317278777,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PLA","PLA",4405,88.04,100763.5408,1.00004543440974,528.179436798899,296.678284347795
"34",11,702,NA,30,17,131773.693988,21,"PLA",15759.518,13470.426,15759.518,16111.686,13382.384,13646.51,15935.602,13470.426,0.85749292571254,-0.51449575542753,525.915274560384,405.12264709545,1.29816310771803,149.036243467926,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PLA","PLA",4406,88.04,131767.7072,1.00004543440974,525.903327642446,405.113444154874
"35",11,702,NA,31,11,85265.331404,21,"PLA",10476.998,1408.672,10124.83,10476.998,1232.588,1408.672,10300.914,1320.63,0.94062790042878,0.33943946873478,479.070905850897,313.441382631795,1.52842264103228,19.8427271650276,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PLA","PLA",4407,88.04,85261.4576,1.00004543440974,479.060023069819,313.434262362318
"36",11,702,NA,32,10,77513.93764,21,"PLA",10565.04,7659.654,10300.914,10565.04,7395.528,7659.654,10388.956,7571.612,0.70710678118655,0.70710678118655,461.572571375357,212.552190458453,2.1715728752538,45,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PLA","PLA",4408,88.04,77510.416,1.00004543440974,461.562086093983,212.547362031328
"37",11,702,NA,33,3,23254.181292,3,"PVC",10917.208,176.084,10741.124,10917.208,176.084,176.084,10829.166,176.084,1,0,264.126,88.042,3,0,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PVC","PVC",4409,88.04,23253.1248,1.00004543440974,264.12,88.04
"38",11,702,NA,34,7,54259.756348,21,"PLA",13118.258,704.336,12942.174,13118.258,528.252,704.336,13030.216,616.294,1,0,264.126,264.126,1,0,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PLA","PLA",4410,88.04,54257.2912,1.00004543440974,264.12,264.12
"39",11,702,NA,35,10,77513.93764,21,"PLA",11709.586,352.168,11445.46,11709.586,264.126,440.21,11533.502,352.168,0.94985084801782,-0.3127033202891,393.984356533341,282.826562447263,1.39302459119908,161.777779121706,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PLA","PLA",4411,88.04,77510.416,1.00004543440974,393.975406614972,282.82013763723
"40",11,702,NA,36,12,93016.725168,21,"PLA",11533.502,13822.594,11269.376,11533.502,13734.552,13998.678,11445.46,13910.636,-0.58471028466376,0.81124218517556,456.749342048783,313.902573114327,1.45506721247051,125.782525588539,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PLA","PLA",4412,88.04,93012.4992,1.00004543440974,456.738966333964,313.895442368249
"41",11,702,NA,37,49,379818.294436,2,"PE",12590.006,6074.898,12149.796,12590.006,5106.436,6162.94,12413.922,5634.688,-0.14874095344933,0.98887619486313,1132.79365537768,575.736993835045,1.96755405247112,98.5539700224687,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4413,88.04,379801.0384,1.00004543440974,1132.767922349,575.723915145469
"42",11,702,NA,38,20,155027.87528,2,"PE",9684.62,8892.242,9420.494,9684.62,8540.074,9244.41,9596.578,8892.242,-0.26281569214322,0.96484605609562,837.034269269188,373.630048779908,2.24027556670704,105.237201176033,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4414,88.04,155020.832,1.00004543440974,837.015254838138,373.621561238762
"43",11,702,NA,39,40,310055.75056,2,"PE",10300.914,8540.074,9596.578,10300.914,7747.696,8716.158,9860.704,8275.948,0.57978727584575,0.81476789011802,988.874307935991,660.56280312539,1.49701785092534,54.5644178531886,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4415,88.04,310041.664,1.00004543440974,988.851844241211,660.547797496188
"44",11,702,NA,40,8,62011.150112,2,"PE",9508.536,7659.654,9332.452,9508.536,7483.57,7659.654,9420.494,7571.612,0.70710678118655,0.70710678118655,337.062380916903,274.807285687679,1.22654091966098,45,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4416,88.04,62008.3328,1.00004543440974,337.054724062654,274.801043046992
"45",11,702,NA,41,14,108519.512696,2,"PE",9508.536,8187.906,9156.368,9508.536,7923.78,8187.906,9332.452,8099.864,0.81306163483839,0.58217761718733,476.888453362582,354.048799135732,1.34695684472512,35.603850838257,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4417,88.04,108514.5824,1.00004543440974,476.877620159035,354.040756410689
"46",11,702,NA,42,19,147276.481516,2,"PE",9596.578,10300.914,9068.326,9596.578,10036.788,10476.998,9332.452,10212.872,0.82058514084484,-0.57152430099222,700.862497391094,455.734298434655,1.5378752483594,145.143411559767,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4418,88.04,147269.7904,1.00004543440974,700.846576296676,455.723945778004
"47",11,702,NA,43,18,139525.087752,2,"PE",11709.586,9420.494,11093.292,11709.586,8804.2,9420.494,11357.418,9068.326,0.68974984883438,0.72404775121047,898.630021930969,333.969480685303,2.69075491594917,46.3896895027245,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4419,88.04,139518.7488,1.00004543440974,898.609608264266,333.961894090708
"48",11,702,NA,44,14,108519.512696,2,"PE",12501.964,10036.788,11885.67,12501.964,9508.536,10036.788,12237.838,9772.662,0.77797500918802,0.62829522127652,899.40153754228,238.209059405167,3.77568149502031,38.924458747717,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4420,88.04,108514.5824,1.00004543440974,899.381106349496,238.203648145554
"49",11,702,NA,45,10,77513.93764,2,"PE",14879.098,11973.712,14614.972,14879.098,11885.67,12061.754,14703.014,11973.712,1,0,352.168,264.126,1.33333333333333,0,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4421,88.04,77510.416,1.00004543440974,352.16,264.12
"50",11,702,NA,46,14,108519.512696,2,"PE",14967.14,11709.586,14614.972,14967.14,11445.46,11709.586,14791.056,11621.544,0.81342365943483,0.58167168598071,456.522953203225,384.907507379264,1.18605884388063,35.5682062221879,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4422,88.04,108514.5824,1.00004543440974,456.512582631152,384.89876365451
"51",11,702,NA,47,8,62011.150112,2,"PE",14967.14,11269.376,14791.056,14967.14,11093.292,11269.376,14879.098,11181.334,0.70710678118655,-0.70710678118655,337.062380916905,274.807285687677,1.22654091966099,135,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4423,88.04,62008.3328,1.00004543440974,337.054724062656,274.80104304699
"52",11,702,NA,48,17,131773.693988,2,"PE",14614.972,11093.292,14086.72,14614.972,11005.25,11181.334,14350.846,11093.292,0.98058067569092,-0.19611613513818,640.568616634749,295.239481238031,2.16965770956054,168.69006752598,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4424,88.04,131767.7072,1.00004543440974,640.5540652021,295.232774450788
"53",11,702,NA,49,5,38756.96882,2,"PE",14086.72,11621.544,13910.636,14086.72,11445.46,11621.544,13998.678,11533.502,0.82806723046927,0.56062880930518,283.210271838798,210.305576733823,1.34666077922055,34.0992952568241,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4425,88.04,38755.208,1.00004543440974,283.203838312258,210.300799341743
"54",11,702,NA,51,31,240293.206684,2,"PE",5106.436,9420.494,4578.184,5106.436,9068.326,9684.62,4842.31,9420.494,0.75940096867964,0.65062290827209,699.17157287852,632.312392794025,1.10573757662579,40.588582965722,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4426,88.04,240282.2896,1.00004543440974,699.155690195871,632.298028913314
"55",11,702,NA,52,17,131773.693988,2,"PE",9772.662,4226.016,9420.494,9772.662,3785.806,4226.016,9596.578,3961.89,0.61541220940264,0.78820543801611,651.746402829979,296.227549521443,2.20015459022254,52.0181217339632,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4427,88.04,131767.7072,1.00004543440974,651.731597477924,296.220820288815
"56",11,702,NA,53,22,170530.662808,2,"PE",7571.612,3521.68,7131.402,7571.612,3345.596,3697.764,7395.528,3521.68,0.82972616755576,-0.55817066106454,600.723140244055,454.621637756166,1.32136944297018,146.070619060067,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4428,88.04,170522.9152,1.00004543440974,600.709493958413,454.611310375194
"57",11,702,NA,54,15,116270.90646,2,"PE",8980.284,3521.68,8452.032,8980.284,3345.596,3521.68,8716.158,3433.638,0.9661043297101,0.25815193997993,643.844970577444,303.613940992099,2.12060410820925,14.9604330125194,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4429,88.04,116265.624,1.00004543440974,643.830344717728,303.60704396702
"58",11,702,NA,55,25,193784.8441,2,"PE",11357.418,2905.386,10653.082,11357.418,2465.176,2905.386,11005.25,2641.26,0.86172716668833,0.50737194462377,918.33766941942,346.844692089727,2.64769128766673,30.4889343043457,0,0,NA,"m10_451_s2_PMF_SR.csv",0,"m10_451_s2","m10_451_s2_PMF_SR.csv","m10",10,"451","s2","4","5","1","ir1","SR","0","WUR","PE","PE",4430,88.04,193776.04,1.00004543440974,918.316808065307,346.836813016283
